event_id,application_id,event_date,prior_tier,new_tier,prior_fico,new_fico,tier_changed_flag,bureau_source,event_status,event_reason
E0001210,APP100400,2025-12-24,T4,T5,627,611,True,TransUnion,Completed,Credit Refresh
E0001211,APP100400,2026-10-01,T4,T4,629,624,False,Equifax,Resubmitted,Initial Application
E0001212,APP100400,2026-07-09,T4,T4,657,654,False,Experian,Completed,Fraud Verification
E0001213,APP100401,2024-01-24,T3,T3,728,715,False,TransUnion,Completed,Credit Refresh
E0001214,APP100401,2024-06-23,T3,T3,709,705,False,Equifax,Completed,Initial Application
E0001215,APP100401,2024-09-10,T3,T3,692,687,False,Experian,Completed,Fraud Verification
E0001216,APP100401,2025-05-02,T3,T3,702,688,False,Equifax,Completed,Fraud Verification
E0001217,APP100402,2024-09-02,T2,T2,794,796,False,Equifax,Completed,Fraud Verification
E0001218,APP100402,2025-12-13,T1,T1,813,829,False,Experian,Completed,Fraud Verification
E0001219,APP100402,2025-08-08,T2,T2,777,796,False,TransUnion,Completed,Credit Refresh
E0001220,APP100403,2024-11-12,T3,T3,680,692,False,TransUnion,Completed,Re-Pull After Correction
E0001221,APP100403,2025-06-12,T3,T3,696,709,False,Experian,Completed,Credit Refresh
E0001222,APP100403,2025-03-28,T3,T4,681,678,True,TransUnion,Completed,Initial Application
E0001223,APP100403,2025-07-19,T3,T4,691,676,True,Equifax,Completed,Re-Pull After Correction
E0001224,APP100404,2025-02-04,T3,T3,696,706,False,Equifax,Completed,Fraud Verification
E0001225,APP100404,2024-12-09,T3,T3,717,725,False,TransUnion,Completed,Credit Refresh
E0001226,APP100404,2025-03-02,T3,T3,683,682,False,Experian,Completed,Manual Review
E0001227,APP100404,2025-08-05,T3,T3,732,727,False,Experian,Completed,Manual Review
E0001228,APP100404,2025-12-11,T3,T3,731,712,False,TransUnion,Completed,Initial Application
E0001229,APP100405,2025-03-23,T5,T5,539,520,False,Experian,Completed,Re-Pull After Correction
E0001230,APP100406,2023-01-03,T2,T2,776,791,False,Experian,Completed,Re-Pull After Correction
E0001231,APP100406,2023-06-13,T1,T1,824,831,False,TransUnion,Completed,Fraud Verification
E0001232,APP100406,2023-09-09,T1,T1,801,815,False,Equifax,Completed,Credit Refresh
E0001233,APP100406,2023-12-23,T2,T2,784,770,False,Equifax,Completed,Credit Refresh
E0001234,APP100407,2024-04-06,T5,T5,384,400,False,Experian,Completed,Initial Application
E0001235,APP100407,2024-07-17,T5,T5,383,394,False,Equifax,Completed,Credit Refresh
E0001236,APP100407,2025-05-03,T5,T5,358,360,False,TransUnion,Completed,Initial Application
E0001237,APP100408,2023-11-03,T3,T3,711,708,False,Experian,Completed,Fraud Verification
E0001238,APP100408,2024-07-20,T3,T3,704,685,False,TransUnion,Completed,Re-Pull After Correction
E0001239,APP100408,2024-10-01,T3,T3,707,727,False,Equifax,Completed,Credit Refresh
E0001240,APP100408,2024-10-24,T4,T3,670,689,True,TransUnion,Completed,Initial Application
E0001241,APP100408,2024-11-18,T4,T4,670,655,False,TransUnion,Completed,Manual Review
E0001242,APP100409,2024-05-18,T2,T2,788,797,False,Experian,Completed,Manual Review
E0001243,APP100409,2025-03-05,T1,T2,809,792,True,Equifax,Completed,Fraud Verification
E0001244,APP100410,2023-05-22,T3,T2,732,749,True,Experian,Completed,Fraud Verification
E0001245,APP100410,2024-05-22,T3,T3,710,696,False,Equifax,Pending,Manual Review
E0001246,APP100411,2024-06-26,T1,T1,843,825,False,TransUnion,Completed,Fraud Verification
E0001247,APP100411,2024-03-31,T1,T1,850,837,False,Experian,Pending,Fraud Verification
E0001248,APP100411,2025-05-03,T1,T1,850,831,False,Equifax,Completed,Re-Pull After Correction
E0001249,APP100412,2024-07-08,T1,T1,850,850,False,Experian,Completed,Re-Pull After Correction
E0001250,APP100412,2024-07-07,T1,T1,842,850,False,TransUnion,Error,Initial Application
E0001251,APP100412,2024-08-27,T1,T1,850,840,False,Experian,Completed,Re-Pull After Correction
E0001252,APP100412,2025-04-18,T1,T1,850,850,False,TransUnion,Completed,Credit Refresh
E0001253,APP100412,2025-05-27,T1,T1,830,819,False,TransUnion,Pending,Re-Pull After Correction
E0001254,APP100413,2023-12-11,T4,T4,636,630,False,Equifax,Completed,Credit Refresh
E0001255,APP100413,2024-07-09,T4,T4,626,621,False,Experian,Completed,Fraud Verification
E0001256,APP100414,2023-03-08,T3,T3,730,710,False,Experian,Completed,Manual Review
E0001257,APP100414,2023-01-03,T2,T2,756,772,False,Experian,Completed,Credit Refresh
E0001258,APP100414,2023-08-03,T3,T2,738,753,True,TransUnion,Completed,Initial Application
E0001259,APP100414,2024-01-18,T2,T2,764,748,False,TransUnion,Completed,Manual Review
E0001260,APP100415,2025-12-08,T3,T3,739,720,False,TransUnion,Completed,Manual Review
E0001261,APP100416,2024-07-16,T2,T2,757,752,False,Experian,Completed,Manual Review
E0001262,APP100416,2024-07-31,T2,T2,753,745,False,Experian,Completed,Fraud Verification
E0001263,APP100416,2024-10-10,T3,T3,736,725,False,Equifax,Completed,Re-Pull After Correction
E0001264,APP100417,2023-09-24,T4,T3,672,680,True,Experian,Completed,Re-Pull After Correction
E0001265,APP100417,2023-10-02,T4,T4,670,678,False,Experian,Completed,Credit Refresh
E0001266,APP100417,2024-06-20,T4,T4,652,670,False,TransUnion,Completed,Credit Refresh
E0001267,APP100417,2024-10-03,T4,T4,654,672,False,Equifax,Completed,Credit Refresh
E0001268,APP100418,2025-01-20,T5,T5,540,533,False,Equifax,Completed,Initial Application
E0001269,APP100418,2025-07-22,T5,T5,571,551,False,Experian,Completed,Initial Application
E0001270,APP100418,2025-06-08,T5,T5,531,542,False,Experian,Completed,Credit Refresh
E0001271,APP100418,2026-02-20,T5,T5,554,540,False,Equifax,Completed,Manual Review
E0001272,APP100418,2026-03-19,T5,T5,569,576,False,Equifax,Completed,Credit Refresh
E0001273,APP100419,2023-03-07,T4,T4,667,677,False,Equifax,Completed,Re-Pull After Correction
E0001274,APP100419,2024-07-05,T4,T4,666,663,False,TransUnion,Completed,Manual Review
E0001275,APP100420,2025-09-01,T1,T1,816,809,False,Experian,Completed,Initial Application
E0001276,APP100420,2026-01-10,T1,T1,838,850,False,TransUnion,Completed,Initial Application
E0001277,APP100421,2023-11-07,T2,T2,776,760,False,Equifax,Completed,Credit Refresh
E0001278,APP100422,2025-07-04,T3,T3,683,690,False,TransUnion,Completed,Initial Application
E0001279,APP100422,2025-10-08,T3,T3,706,707,False,Experian,Completed,Fraud Verification
E0001280,APP100423,2026-10-05,T2,T2,770,767,False,Equifax,Completed,Manual Review
E0001281,APP100424,2025-06-10,T4,T4,658,667,False,Experian,Completed,Credit Refresh
E0001282,APP100425,2025-05-20,T4,T4,661,643,False,TransUnion,Completed,Manual Review
E0001283,APP100425,2026-04-01,T4,T4,663,672,False,Equifax,Completed,Credit Refresh
E0001284,APP100426,2024-06-29,T3,T3,715,725,False,TransUnion,Completed,Re-Pull After Correction
E0001285,APP100426,2025-06-06,T3,T3,697,709,False,Experian,Completed,Initial Application
E0001286,APP100427,2025-04-21,T2,T2,772,757,False,Equifax,Completed,Manual Review
E0001287,APP100427,2025-08-22,T2,T2,764,749,False,Experian,Completed,Manual Review
E0001288,APP100427,2025-08-24,T2,T1,781,801,True,Experian,Completed,Fraud Verification
E0001289,APP100427,2026-01-16,T2,T2,758,750,False,Equifax,Completed,Manual Review
E0001290,APP100427,2026-04-23,T2,T2,760,760,False,TransUnion,Completed,Credit Refresh
E0001291,APP100428,2024-02-29,T1,T1,811,815,False,Experian,Completed,Manual Review
E0001292,APP100429,2024-01-26,T4,T5,622,619,True,TransUnion,Completed,Re-Pull After Correction
E0001293,APP100429,2024-08-18,T5,T5,618,606,False,Equifax,Completed,Manual Review
E0001294,APP100429,2024-06-01,T5,T5,605,597,False,Equifax,Completed,Initial Application
E0001295,APP100429,2025-02-22,T5,T5,613,599,False,TransUnion,Completed,Re-Pull After Correction
E0001296,APP100430,2024-11-22,T3,T2,735,755,True,Experian,Completed,Manual Review
E0001297,APP100430,2025-05-13,T2,T2,750,752,False,Equifax,Completed,Initial Application
E0001298,APP100430,2026-02-08,T2,T3,746,733,True,Experian,Completed,Credit Refresh
E0001299,APP100430,2025-11-24,T3,T2,739,751,True,Equifax,Completed,Initial Application
E0001300,APP100431,2023-07-29,T4,T4,668,673,False,TransUnion,Completed,Fraud Verification
E0001301,APP100431,2024-01-23,T4,T4,671,652,False,Experian,Completed,Manual Review
E0001302,APP100431,2024-05-23,T3,T4,680,670,True,Equifax,Completed,Initial Application
E0001303,APP100432,2024-01-24,T3,T3,690,708,False,Equifax,Completed,Manual Review
E0001304,APP100433,2025-06-02,T3,T3,725,737,False,TransUnion,Completed,Credit Refresh
E0001305,APP100433,2024-12-12,T3,T3,726,734,False,TransUnion,Completed,Fraud Verification
E0001306,APP100433,2025-09-22,T3,T3,718,738,False,Experian,Completed,Credit Refresh
E0001307,APP100433,2025-12-02,T2,T2,741,744,False,Equifax,Completed,Manual Review
E0001308,APP100434,2022-09-30,T1,T2,811,791,True,TransUnion,Completed,Fraud Verification
E0001309,APP100434,2023-02-19,T2,T2,791,780,False,Equifax,Completed,Manual Review
E0001310,APP100434,2023-02-26,T1,T1,821,840,False,Equifax,Completed,Re-Pull After Correction
E0001311,APP100434,2023-11-12,T1,T1,816,827,False,Experian,Completed,Manual Review
E0001312,APP100434,2023-12-12,T1,T1,812,826,False,TransUnion,Resubmitted,Fraud Verification
E0001313,APP100435,2023-09-29,T2,T2,774,782,False,Equifax,Completed,Manual Review
E0001314,APP100435,2024-06-13,T2,T2,790,788,False,Experian,Completed,Credit Refresh
E0001315,APP100436,2024-03-07,T2,T2,768,783,False,TransUnion,Completed,Credit Refresh
E0001316,APP100437,2024-08-10,T2,T2,768,776,False,Equifax,Completed,Re-Pull After Correction
E0001317,APP100438,2024-03-13,T4,T4,653,664,False,Experian,Completed,Manual Review
E0001318,APP100438,2024-11-15,T4,T4,677,658,False,Equifax,Completed,Re-Pull After Correction
E0001319,APP100438,2024-09-19,T4,T4,667,653,False,Experian,Completed,Re-Pull After Correction
E0001320,APP100439,2024-02-03,T4,T4,670,663,False,Experian,Completed,Credit Refresh
E0001321,APP100439,2024-03-31,T3,T4,685,666,True,TransUnion,Completed,Re-Pull After Correction
E0001322,APP100439,2024-03-25,T3,T3,699,703,False,Equifax,Completed,Fraud Verification
E0001323,APP100439,2024-08-03,T3,T3,717,701,False,TransUnion,Completed,Fraud Verification
E0001324,APP100439,2025-01-29,T4,T4,668,659,False,Experian,Completed,Credit Refresh
E0001325,APP100440,2024-09-01,T3,T3,711,710,False,Equifax,Completed,Fraud Verification
E0001326,APP100440,2025-03-13,T3,T3,725,713,False,Equifax,Completed,Initial Application
E0001327,APP100441,2024-10-12,T5,T5,324,316,False,TransUnion,Completed,Re-Pull After Correction
E0001328,APP100441,2024-12-22,T5,T5,345,357,False,Equifax,Completed,Credit Refresh
E0001329,APP100441,2025-06-29,T5,T5,360,353,False,TransUnion,Completed,Fraud Verification
E0001330,APP100441,2025-07-06,T5,T5,370,377,False,Experian,Completed,Re-Pull After Correction
E0001331,APP100441,2026-01-17,T5,T5,343,348,False,TransUnion,Pending,Initial Application
E0001332,APP100442,2024-09-22,T3,T3,731,715,False,TransUnion,Completed,Re-Pull After Correction
E0001333,APP100442,2024-03-18,T3,T3,727,716,False,Equifax,Completed,Credit Refresh
E0001334,APP100442,2024-07-09,T2,T2,757,741,False,Experian,Completed,Fraud Verification
E0001335,APP100442,2025-01-20,T2,T2,772,773,False,Equifax,Completed,Manual Review
E0001336,APP100442,2025-06-09,T2,T2,768,764,False,TransUnion,Completed,Initial Application
E0001337,APP100443,2025-06-18,T3,T3,705,703,False,TransUnion,Resubmitted,Credit Refresh
E0001338,APP100444,2024-01-20,T3,T3,706,717,False,TransUnion,Completed,Credit Refresh
E0001339,APP100444,2024-01-16,T3,T3,687,690,False,TransUnion,Completed,Manual Review
E0001340,APP100444,2025-01-27,T4,T4,662,651,False,TransUnion,Completed,Initial Application
E0001341,APP100445,2024-03-26,T3,T3,714,722,False,Equifax,Completed,Re-Pull After Correction
E0001342,APP100446,2023-08-25,T2,T1,791,811,True,TransUnion,Completed,Re-Pull After Correction
E0001343,APP100446,2024-02-07,T2,T2,771,776,False,Experian,Completed,Credit Refresh
E0001344,APP100446,2024-10-12,T2,T2,794,790,False,Experian,Completed,Fraud Verification
E0001345,APP100446,2024-07-09,T2,T2,797,793,False,TransUnion,Completed,Re-Pull After Correction
E0001346,APP100446,2024-05-31,T2,T2,776,774,False,Equifax,Completed,Manual Review
E0001347,APP100447,2025-07-12,T4,T4,634,649,False,TransUnion,Pending,Initial Application
E0001348,APP100447,2025-07-10,T4,T4,649,669,False,Equifax,Completed,Fraud Verification
E0001349,APP100447,2025-10-01,T4,T4,662,679,False,Experian,Completed,Credit Refresh
E0001350,APP100447,2025-09-24,T4,T4,670,673,False,TransUnion,Completed,Re-Pull After Correction
E0001351,APP100447,2026-02-25,T4,T4,648,663,False,Equifax,Completed,Fraud Verification
E0001352,APP100448,2023-06-20,T4,T4,635,645,False,TransUnion,Completed,Manual Review
E0001353,APP100448,2023-05-30,T4,T4,648,639,False,Experian,Resubmitted,Initial Application
E0001354,APP100448,2023-12-16,T5,T5,616,612,False,Experian,Completed,Fraud Verification
E0001355,APP100448,2024-02-16,T4,T5,626,618,True,TransUnion,Completed,Credit Refresh
E0001356,APP100449,2024-10-27,T3,T3,713,711,False,Equifax,Completed,Manual Review
E0001357,APP100449,2024-10-29,T3,T2,733,744,True,TransUnion,Completed,Manual Review
E0001358,APP100449,2024-07-05,T3,T3,723,713,False,TransUnion,Completed,Re-Pull After Correction
E0001359,APP100449,2024-08-28,T2,T2,750,767,False,TransUnion,Completed,Manual Review
E0001360,APP100449,2025-06-17,T2,T3,743,729,True,Experian,Completed,Initial Application
E0001361,APP100450,2025-03-02,T2,T2,768,772,False,Equifax,Completed,Initial Application
E0001362,APP100451,2025-03-29,T4,T4,666,671,False,TransUnion,Completed,Credit Refresh
E0001363,APP100452,2024-11-25,T4,T3,679,685,True,Equifax,Completed,Manual Review
E0001364,APP100452,2024-11-05,T3,T4,682,664,True,Equifax,Completed,Initial Application
E0001365,APP100452,2025-08-25,T3,T4,682,672,True,TransUnion,Completed,Fraud Verification
E0001366,APP100452,2025-04-08,T3,T3,707,715,False,TransUnion,Completed,Initial Application
E0001367,APP100452,2025-10-12,T3,T3,707,687,False,Experian,Resubmitted,Fraud Verification
E0001368,APP100453,2025-07-24,T5,T5,510,509,False,Experian,Completed,Re-Pull After Correction
E0001369,APP100453,2025-11-27,T5,T5,495,512,False,Experian,Completed,Manual Review
E0001370,APP100454,2023-07-30,T3,T2,730,741,True,Experian,Completed,Re-Pull After Correction
E0001371,APP100454,2023-10-01,T3,T3,725,707,False,Equifax,Completed,Manual Review
E0001372,APP100454,2024-08-13,T3,T3,702,694,False,TransUnion,Completed,Fraud Verification
E0001373,APP100454,2024-05-11,T3,T3,732,727,False,Experian,Completed,Manual Review
E0001374,APP100454,2024-11-12,T3,T3,697,711,False,Experian,Completed,Credit Refresh
E0001375,APP100455,2024-08-30,T1,T2,807,792,True,Equifax,Completed,Initial Application
E0001376,APP100455,2024-11-07,T1,T1,807,806,False,TransUnion,Completed,Re-Pull After Correction
E0001377,APP100455,2025-01-11,T2,T2,779,788,False,Experian,Completed,Manual Review
E0001378,APP100455,2025-07-06,T1,T1,826,828,False,Experian,Completed,Credit Refresh
E0001379,APP100456,2024-09-28,T2,T2,780,762,False,Experian,Completed,Initial Application
E0001380,APP100456,2025-01-23,T2,T2,757,740,False,TransUnion,Resubmitted,Manual Review
E0001381,APP100456,2025-09-15,T2,T2,764,781,False,Equifax,Completed,Fraud Verification
E0001382,APP100456,2025-07-20,T2,T2,779,765,False,TransUnion,Completed,Manual Review
E0001383,APP100457,2025-08-15,T2,T2,776,766,False,Equifax,Completed,Manual Review
E0001384,APP100457,2025-05-28,T2,T1,799,809,True,TransUnion,Completed,Fraud Verification
E0001385,APP100457,2026-01-26,T2,T2,784,768,False,Equifax,Completed,Manual Review
E0001386,APP100458,2025-09-04,T1,T1,838,827,False,Equifax,Completed,Credit Refresh
E0001387,APP100458,2025-10-28,T1,T1,841,843,False,Experian,Completed,Re-Pull After Correction
E0001388,APP100458,2026-02-27,T1,T1,825,836,False,TransUnion,Completed,Credit Refresh
E0001389,APP100458,2026-07-27,T1,T2,802,795,True,Experian,Completed,Initial Application
E0001390,APP100459,2025-06-26,T2,T2,753,746,False,Equifax,Completed,Fraud Verification
E0001391,APP100459,2025-10-10,T2,T2,763,763,False,Experian,Pending,Manual Review
E0001392,APP100459,2026-04-21,T2,T2,772,771,False,Experian,Completed,Initial Application
E0001393,APP100460,2024-07-25,T4,T3,673,684,True,Equifax,Completed,Manual Review
E0001394,APP100460,2025-02-24,T4,T4,673,679,False,TransUnion,Completed,Manual Review
E0001395,APP100460,2025-04-05,T4,T4,673,664,False,TransUnion,Completed,Re-Pull After Correction
E0001396,APP100461,2025-01-04,T4,T4,670,661,False,Equifax,Completed,Manual Review
E0001397,APP100461,2025-06-26,T3,T4,680,661,True,Experian,Completed,Manual Review
E0001398,APP100461,2025-03-26,T3,T3,708,717,False,Equifax,Pending,Credit Refresh
E0001399,APP100461,2025-11-30,T3,T3,694,710,False,Equifax,Completed,Initial Application
E0001400,APP100461,2025-08-28,T3,T4,684,679,True,TransUnion,Completed,Initial Application
E0001401,APP100462,2024-02-17,T3,T3,718,704,False,Experian,Completed,Re-Pull After Correction
E0001402,APP100462,2024-11-09,T3,T3,718,728,False,TransUnion,Completed,Credit Refresh
E0001403,APP100462,2025-04-05,T3,T3,702,718,False,Equifax,Pending,Re-Pull After Correction
E0001404,APP100463,2025-04-10,T5,T5,367,362,False,Equifax,Completed,Initial Application
E0001405,APP100463,2025-10-09,T5,T5,410,425,False,TransUnion,Completed,Credit Refresh
E0001406,APP100463,2025-12-02,T5,T5,405,406,False,Experian,Completed,Fraud Verification
E0001407,APP100463,2026-01-23,T5,T5,362,363,False,Experian,Completed,Fraud Verification
E0001408,APP100463,2026-03-24,T5,T5,388,371,False,Equifax,Completed,Fraud Verification
E0001409,APP100464,2025-08-19,T4,T4,631,621,False,TransUnion,Pending,Fraud Verification
E0001410,APP100464,2025-12-28,T4,T4,669,675,False,TransUnion,Completed,Initial Application
E0001411,APP100464,2026-02-09,T4,T4,644,639,False,Experian,Completed,Re-Pull After Correction
E0001412,APP100464,2026-06-19,T4,T4,639,656,False,Equifax,Completed,Manual Review
E0001413,APP100465,2024-06-10,T1,T2,813,797,True,Experian,Completed,Credit Refresh
E0001414,APP100465,2025-01-04,T1,T1,804,810,False,Experian,Completed,Initial Application
E0001415,APP100465,2025-05-10,T1,T1,811,805,False,Equifax,Completed,Initial Application
E0001416,APP100465,2025-04-29,T2,T2,793,783,False,Experian,Completed,Re-Pull After Correction
E0001417,APP100465,2025-09-23,T2,T2,780,767,False,TransUnion,Completed,Initial Application
E0001418,APP100466,2024-03-18,T2,T3,740,721,True,Equifax,Completed,Credit Refresh
E0001419,APP100466,2024-10-03,T3,T4,697,679,True,Equifax,Completed,Initial Application
E0001420,APP100466,2025-06-08,T3,T3,722,706,False,Equifax,Completed,Credit Refresh
E0001421,APP100467,2025-08-30,T3,T3,696,703,False,TransUnion,Completed,Credit Refresh
E0001422,APP100467,2026-03-24,T3,T3,725,736,False,Equifax,Completed,Fraud Verification
E0001423,APP100467,2026-06-22,T3,T3,721,713,False,Experian,Completed,Re-Pull After Correction
E0001424,APP100468,2024-03-15,T4,T4,643,636,False,Experian,Completed,Fraud Verification
E0001425,APP100468,2024-04-11,T3,T4,683,670,True,Experian,Completed,Credit Refresh
E0001426,APP100468,2024-08-23,T4,T4,657,662,False,Equifax,Completed,Manual Review
E0001427,APP100469,2025-01-03,T2,T2,750,767,False,Experian,Completed,Credit Refresh
E0001428,APP100469,2025-05-21,T3,T3,728,739,False,TransUnion,Completed,Manual Review
E0001429,APP100470,2024-06-04,T3,T4,680,666,True,TransUnion,Completed,Manual Review
E0001430,APP100470,2024-12-19,T4,T4,666,652,False,Experian,Completed,Re-Pull After Correction
E0001431,APP100470,2025-01-07,T4,T4,653,651,False,Experian,Completed,Re-Pull After Correction
E0001432,APP100470,2025-09-11,T3,T3,684,680,False,Experian,Completed,Initial Application
E0001433,APP100471,2023-10-26,T3,T3,737,737,False,TransUnion,Completed,Manual Review
E0001434,APP100472,2024-04-07,T2,T2,799,779,False,Equifax,Completed,Manual Review
E0001435,APP100472,2024-07-04,T1,T1,806,816,False,Experian,Completed,Fraud Verification
E0001436,APP100473,2024-08-03,T2,T2,766,756,False,Experian,Pending,Fraud Verification
E0001437,APP100473,2024-11-13,T1,T1,807,819,False,Experian,Completed,Initial Application
E0001438,APP100473,2024-12-20,T2,T2,770,772,False,Experian,Completed,Re-Pull After Correction
E0001439,APP100473,2025-07-23,T1,T1,811,803,False,Experian,Completed,Fraud Verification
E0001440,APP100474,2024-09-09,T5,T5,602,608,False,Equifax,Completed,Fraud Verification
E0001441,APP100474,2025-08-26,T5,T5,593,585,False,Equifax,Completed,Credit Refresh
E0001442,APP100474,2025-07-29,T4,T4,631,644,False,TransUnion,Completed,Initial Application
E0001443,APP100475,2026-01-07,T3,T3,719,736,False,Experian,Completed,Manual Review
E0001444,APP100475,2025-11-30,T2,T2,754,764,False,Experian,Completed,Fraud Verification
E0001445,APP100475,2026-03-09,T2,T2,757,774,False,Experian,Completed,Manual Review
E0001446,APP100476,2025-05-14,T5,T5,609,605,False,TransUnion,Completed,Credit Refresh
E0001447,APP100476,2025-10-01,T5,T5,608,601,False,Equifax,Completed,Re-Pull After Correction
E0001448,APP100476,2026-01-19,T4,T4,651,657,False,Experian,Completed,Re-Pull After Correction
E0001449,APP100476,2026-05-23,T4,T4,637,657,False,Experian,Completed,Fraud Verification
E0001450,APP100477,2023-02-24,T1,T2,806,792,True,TransUnion,Completed,Credit Refresh
E0001451,APP100477,2024-03-02,T1,T1,815,810,False,Experian,Completed,Credit Refresh
E0001452,APP100477,2023-08-29,T2,T2,780,774,False,Equifax,Completed,Credit Refresh
E0001453,APP100478,2023-04-20,T3,T3,714,721,False,TransUnion,Completed,Re-Pull After Correction
E0001454,APP100478,2023-08-02,T3,T3,739,724,False,Equifax,Completed,Manual Review
E0001455,APP100478,2024-02-02,T3,T3,736,722,False,TransUnion,Completed,Credit Refresh
E0001456,APP100478,2024-07-01,T3,T3,722,737,False,Experian,Completed,Re-Pull After Correction
E0001457,APP100478,2024-08-27,T2,T2,746,763,False,Experian,Completed,Fraud Verification
E0001458,APP100479,2023-06-15,T2,T2,785,768,False,Equifax,Completed,Fraud Verification
E0001459,APP100479,2022-12-10,T2,T2,791,786,False,TransUnion,Completed,Fraud Verification
E0001460,APP100479,2023-08-07,T2,T2,771,790,False,TransUnion,Completed,Credit Refresh
E0001461,APP100479,2023-11-29,T2,T2,768,748,False,Equifax,Completed,Initial Application
E0001462,APP100479,2024-01-05,T2,T2,766,782,False,Equifax,Completed,Initial Application
E0001463,APP100480,2024-10-11,T4,T4,670,668,False,Equifax,Completed,Fraud Verification
E0001464,APP100481,2023-01-18,T4,T3,669,684,True,Equifax,Completed,Initial Application
E0001465,APP100481,2023-07-09,T3,T3,709,728,False,Equifax,Completed,Initial Application
E0001466,APP100481,2024-01-06,T4,T4,679,667,False,Experian,Pending,Fraud Verification
E0001467,APP100481,2024-05-08,T3,T3,691,698,False,TransUnion,Completed,Re-Pull After Correction
E0001468,APP100482,2026-05-27,T3,T3,690,680,False,TransUnion,Completed,Credit Refresh
E0001469,APP100483,2024-10-24,T2,T2,775,792,False,TransUnion,Completed,Initial Application
E0001470,APP100483,2025-01-18,T2,T2,775,792,False,TransUnion,Completed,Initial Application
E0001471,APP100484,2025-03-13,T2,T2,786,779,False,Equifax,Completed,Re-Pull After Correction
E0001472,APP100484,2025-08-15,T2,T2,766,762,False,Equifax,Completed,Credit Refresh
E0001473,APP100484,2026-03-13,T2,T2,799,795,False,Experian,Completed,Re-Pull After Correction
E0001474,APP100485,2022-09-14,T5,T5,519,500,False,Experian,Pending,Credit Refresh
E0001475,APP100485,2023-03-09,T5,T5,506,511,False,TransUnion,Completed,Re-Pull After Correction
E0001476,APP100485,2023-09-30,T5,T5,498,507,False,Experian,Completed,Fraud Verification
E0001477,APP100485,2023-11-25,T5,T5,515,523,False,Equifax,Completed,Manual Review
E0001478,APP100486,2025-12-10,T3,T3,710,713,False,Equifax,Completed,Manual Review
E0001479,APP100487,2025-07-07,T5,T5,608,604,False,TransUnion,Completed,Fraud Verification
E0001480,APP100487,2026-05-15,T4,T4,649,661,False,Equifax,Completed,Manual Review
E0001481,APP100488,2023-09-11,T4,T4,670,670,False,Experian,Completed,Manual Review
E0001482,APP100488,2024-01-01,T3,T4,687,675,True,TransUnion,Completed,Re-Pull After Correction
E0001483,APP100488,2024-07-09,T4,T4,650,663,False,Equifax,Completed,Credit Refresh
E0001484,APP100488,2024-10-16,T4,T4,644,655,False,Equifax,Completed,Manual Review
E0001485,APP100489,2024-11-26,T4,T4,648,663,False,TransUnion,Completed,Fraud Verification
E0001486,APP100489,2025-09-21,T5,T4,604,621,True,TransUnion,Completed,Credit Refresh
E0001487,APP100489,2026-02-15,T4,T4,621,627,False,TransUnion,Completed,Initial Application
E0001488,APP100490,2023-07-09,T1,T1,846,846,False,Equifax,Completed,Credit Refresh
E0001489,APP100490,2024-07-16,T1,T1,836,821,False,Equifax,Completed,Credit Refresh
E0001490,APP100491,2023-08-26,T2,T2,766,748,False,Equifax,Completed,Credit Refresh
E0001491,APP100492,2025-11-10,T1,T1,809,810,False,Experian,Completed,Fraud Verification
E0001492,APP100492,2025-09-29,T2,T2,768,749,False,TransUnion,Completed,Re-Pull After Correction
E0001493,APP100492,2026-02-23,T2,T2,795,782,False,TransUnion,Resubmitted,Fraud Verification
E0001494,APP100493,2024-03-15,T4,T4,678,659,False,TransUnion,Completed,Re-Pull After Correction
E0001495,APP100493,2024-08-15,T4,T4,677,657,False,Experian,Completed,Manual Review
E0001496,APP100494,2025-07-10,T5,T5,606,586,False,Equifax,Completed,Initial Application
E0001497,APP100494,2025-07-19,T4,T4,652,651,False,Equifax,Completed,Manual Review
E0001498,APP100494,2026-06-21,T5,T4,611,627,True,TransUnion,Completed,Initial Application
E0001499,APP100494,2026-11-27,T5,T5,608,603,False,TransUnion,Completed,Initial Application
E0001500,APP100495,2023-03-08,T5,T5,410,397,False,TransUnion,Completed,Re-Pull After Correction
E0001501,APP100495,2023-02-27,T5,T5,408,408,False,Equifax,Completed,Manual Review
E0001502,APP100495,2023-08-10,T5,T5,412,392,False,TransUnion,Resubmitted,Manual Review
E0001503,APP100495,2023-12-17,T5,T5,433,444,False,TransUnion,Completed,Re-Pull After Correction
E0001504,APP100496,2025-11-29,T4,T4,653,637,False,Experian,Error,Initial Application
E0001505,APP100496,2025-07-09,T4,T4,664,658,False,Experian,Completed,Fraud Verification
E0001506,APP100496,2026-06-14,T3,T3,691,708,False,TransUnion,Completed,Fraud Verification
E0001507,APP100496,2026-08-06,T4,T3,676,693,True,Experian,Completed,Re-Pull After Correction
E0001508,APP100496,2026-09-15,T4,T4,660,671,False,Experian,Completed,Re-Pull After Correction
E0001509,APP100497,2024-06-07,T1,T1,820,835,False,TransUnion,Completed,Re-Pull After Correction
E0001510,APP100497,2024-10-15,T1,T1,803,821,False,Equifax,Completed,Fraud Verification
E0001511,APP100497,2025-07-02,T1,T2,810,794,True,Equifax,Completed,Re-Pull After Correction
E0001512,APP100497,2025-05-18,T1,T1,827,820,False,TransUnion,Completed,Manual Review
E0001513,APP100498,2023-01-17,T1,T1,811,826,False,Equifax,Completed,Credit Refresh
